poi_id,name,category,poi_type,city,province,latitude,longitude,rating,review_count,description,opening_hours,booking_link,data_source,created_date
POI_000430,The Hidden Valley,Hiking area,entertainment,Saudi,,,,4.8,4,,,,Entertainment_KSA,2026-01-15
POI_000431,Al Shaeeb Park,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.0,2100,,,,Entertainment_KSA,2026-01-15
POI_000432,Natural Arch Riyadh,Hiking area,entertainment,Saudi,,,,4.6,98,,,,Entertainment_KSA,2026-01-15
POI_000433,أفاتار للترفية,Amusement center,entertainment,Riyadh,Riyadh,,,3.7,725,"""Vary fun place , they can easily spend 6 hours without notice 😍😍""",,,Entertainment_KSA,2026-01-15
POI_000434,Tomb of Lihyan son of Kuza,Historical landmark,entertainment,AlUla,Medina,,,4.6,552,"""Living place of Samood's.""",,,Entertainment_KSA,2026-01-15
POI_000435,منطقة سياحية,,entertainment,,,,,4.2,0,,,,Entertainment_KSA,2026-01-15
POI_000436,حديقة الفيحاء الأولى,Garden,entertainment,Riyadh,Riyadh,,,3.9,201,,,,Entertainment_KSA,2026-01-15
POI_000437,Universal Bowling Center,Bowling alley,entertainment,Riyadh,Riyadh,,,4.2,5000,"""Family place entertainment""",,,Entertainment_KSA,2026-01-15
POI_000438,تشكي تشيز,₹,entertainment,Riyadh,Riyadh,,,4.0,2400,,,,Entertainment_KSA,2026-01-15
POI_000439,King Fahad library Park,Park,entertainment,Riyadh,Riyadh,,,4.3,65,,,,Entertainment_KSA,2026-01-15
POI_000440,Chuck E. Cheese,₹,entertainment,Riyadh,Riyadh,,,4.1,1600,"""Great place for kids entertainment""",,,Entertainment_KSA,2026-01-15
POI_000441,Kids Gym,Children's amusement center,entertainment,Riyadh,Riyadh,,,4.0,95,,,,Entertainment_KSA,2026-01-15
POI_000442,الخزامى وادي حنيفه,Hiking area,entertainment,Riyadh,Riyadh,,,4.5,26,,,,Entertainment_KSA,2026-01-15
POI_000443,Go Bowling & Laser Strike | Makan Mall,Video arcade,entertainment,Riyadh,Riyadh,,,4.2,283,"""Very nice place for entertainment❤❤❤""",,,Entertainment_KSA,2026-01-15
POI_000444,Dhurma,Garden,entertainment,Riyadh,Riyadh,,,3.8,142,"""Beatiful tinny city near Riyadh""",,,Entertainment_KSA,2026-01-15
POI_000445,ChuckE cheese,₹₹,entertainment,Riyadh,Riyadh,,,4.3,3000,Takeaway,,,Entertainment_KSA,2026-01-15
POI_000446,مركز الصملة للترفيه | ALSAMLAH,Amusement center,entertainment,Riyadh,Riyadh,,,4.1,451,,,,Entertainment_KSA,2026-01-15
POI_000447,Masjid Diplomatic Quarters,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.6,77,,,,Entertainment_KSA,2026-01-15
POI_000448,Lonely Castle,Museum,entertainment,AlUla,Medina,,,5.0,5,,,,Entertainment_KSA,2026-01-15
POI_000449,Syrup,Corporate office,entertainment,Riyadh,Riyadh,,,4.5,406,"""A go to place for entertainment in Riyadh""",,,Entertainment_KSA,2026-01-15
POI_000450,Khararah Lake,Park,entertainment,Riyadh,Riyadh,,,4.2,958,,,,Entertainment_KSA,2026-01-15
POI_000451,Kingdom Centre,Shopping mall,entertainment,Riyadh,Riyadh,,,4.4,24000,"""Amazing place center of Riyadh a kingdom Tower located at olaya rd.""",,,Entertainment_KSA,2026-01-15
POI_000452,Bujairi Terrace,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.4,560,Dine-in·,,,Entertainment_KSA,2026-01-15
POI_000453,البوليفارد الجديد,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.7,1500,"""And very good locations""",,,Entertainment_KSA,2026-01-15
POI_000454,Triangle Park,Garden,entertainment,Riyadh,Riyadh,,,3.9,109,,,,Entertainment_KSA,2026-01-15
POI_000455,شعيب حريملاء,Park,entertainment,Riyadh,Riyadh,,,4.5,324,,,,Entertainment_KSA,2026-01-15
POI_000456,Firstaiment,Paintball center,entertainment,Riyadh,Riyadh,,,4.0,1900,"""amazing and entertaining""",,,Entertainment_KSA,2026-01-15
POI_000457,العاذرية للطيران الرياضي,Amusement center,entertainment,Riyadh,Riyadh,,,4.5,99,Closed ⋅ Opens 2:30 pm Wed,,,Entertainment_KSA,2026-01-15
POI_000458,RIM rural farm in Dalam,Farm,entertainment,Ad,,,,4.4,266,,,,Entertainment_KSA,2026-01-15
POI_000459,Chifty شفتي,₹₹₹₹,entertainment,Riyadh,Riyadh,,,4.1,1700,"Hip place with global eats, shisha & DJs",,,Entertainment_KSA,2026-01-15
POI_000460,روضة الخرارة,State park,entertainment,Riyadh,Riyadh,,,4.2,3500,"""Among one of the emerging Visiting Places near to Riyadh..""",,,Entertainment_KSA,2026-01-15
POI_000461,Al Orjouan,Buffet,entertainment,Riyadh,Riyadh,,,4.3,705,Buffet restaurant at the Ritz-Carlton,,,Entertainment_KSA,2026-01-15
POI_000462,Bulalohan sa Riyadh,Filipino,entertainment,Riyadh,Riyadh,,,4.3,258,"""Delicious food and have vedioke for entertainment""",,,Entertainment_KSA,2026-01-15
POI_000463,Seafood restaurants,Seafood,entertainment,Riyadh,Riyadh,,,3.3,4,Dine-in·,,,Entertainment_KSA,2026-01-15
POI_000464,حديقة الوطن,Theme park,entertainment,Riyadh,Riyadh,,,4.2,8400,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000465,Subaie heritage house,Tourist attraction,entertainment,Shaqra,Riyadh,,,4.3,192,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000466,WORLD SIGHTS PARK,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.1,3100,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000467,منطقة أوايسس | Oasis Zone,Tourist attraction,entertainment,الرياض,,,,4.0,182,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000468,موسم الجيمرز,Tourist attraction,entertainment,Riyadh,Riyadh,,,4.3,68,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000469,كريته لاونج - karretah lounge,Tourist attraction,entertainment,Saudi,,,,4.4,12,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000470,Jammoly World,Children's amusement center,entertainment,Riyadh,Riyadh,,,5.0,1,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000471,Red Sea Beach,Children's amusement center,entertainment,Riyadh,Riyadh,,,4.5,137,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000472,The Secret Room,Escape room center,entertainment,Riyadh,Riyadh,,,4.2,353,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000473,Tim Tech Rimal Center,Children's amusement center,entertainment,Riyadh,Riyadh,,,5.0,2,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000474,Mabelle,Children's amusement center,entertainment,Riyadh,Riyadh,,,4.7,42,Temporarily closed,,,Entertainment_KSA,2026-01-15
POI_000475,National Museum of Saudi Arabia,Museum,cultural,Riyadh,Riyadh,24.6478,46.7106,4.7,15000,The largest museum in Saudi Arabia showcasing the kingdoms rich heritage and history,"Sat-Thu: 9:00 AM - 7:00 PM, Fri: 2:00 PM - 10:00 PM",https://www.nationalmuseum.org.sa/,Saudi_Tourism_Authority,2026-01-15
POI_000477,Al-Hijr Archaeological Site (Madain Saleh),UNESCO World Heritage Site,historical,AlUla,Medina,26.7856,37.9538,4.9,8500,Saudi Arabia's first UNESCO World Heritage Site featuring Nabataean tombs,Daily: 8:00 AM - 6:00 PM,https://www.experiencealula.com/,UNESCO_Heritage,2026-01-15
POI_000478,Jeddah Historic District (Al-Balad),UNESCO World Heritage Site,historical,Jeddah,Makkah,21.4858,39.1925,4.6,22000,Historic center of Jeddah with traditional coral stone houses,Daily: 24 hours,,UNESCO_Heritage,2026-01-15
POI_000479,Rijal Almaa Heritage Village,Heritage Village,cultural,Abha,Asir,18.2127,42.2458,4.8,3200,Traditional village museum with distinctive Asiri architecture,Daily: 8:00 AM - 8:00 PM,,Heritage_Sites,2026-01-15
POI_000480,The Avenues Mall Riyadh,Shopping Mall,shopping,Riyadh,Riyadh,24.7738,46.6422,4.4,28000,Largest shopping mall in Riyadh with 400+ stores,Daily: 10:00 AM - 12:00 AM,https://www.theavenues.com/,Commercial_Centers,2026-01-15
POI_000481,Mall of Arabia Jeddah,Shopping Mall,shopping,Jeddah,Makkah,21.6288,39.1581,4.5,35000,One of the largest malls in the Middle East,"Sat-Thu: 10:00 AM - 12:00 AM, Fri: 2:00 PM - 12:00 AM",,Commercial_Centers,2026-01-15
POI_000482,Dhahran Mall,Shopping Mall,shopping,Dhahran,Eastern Province,26.3023,50.1644,4.3,19000,Premier shopping destination in Eastern Province,Daily: 10:00 AM - 11:00 PM,,Commercial_Centers,2026-01-15
POI_000483,Al Nakheel Mall Riyadh,Shopping Mall,shopping,Riyadh,Riyadh,24.8098,46.6347,4.2,16500,Family-friendly mall with diverse retail and dining options,Daily: 9:30 AM - 11:30 PM,,Commercial_Centers,2026-01-15
POI_000484,Obhur Beach,Beach,beach,Jeddah,Makkah,21.7395,39.0967,4.3,8700,Popular beach area with resorts and water sports,Daily: 24 hours,,Coastal_Tourism,2026-01-15
POI_000485,Umluj (Maldives of Saudi Arabia),Beach Destination,beach,Umluj,Tabuk,25.0201,37.2669,4.8,5400,Pristine white sand beaches and crystal clear waters,Daily: 24 hours,,Coastal_Tourism,2026-01-15
POI_000486,Durat Al Arous Beach,Beach,beach,Jeddah,Makkah,21.8024,39.0745,4.4,6200,Scenic beach with cafes and family facilities,Daily: 6:00 AM - 11:00 PM,,Coastal_Tourism,2026-01-15
POI_000487,Silver Sands Beach,Beach,beach,Al Khobar,Eastern Province,26.2653,50.2048,4.1,4100,Family beach with restaurants and activities,Daily: 6:00 AM - 10:00 PM,,Coastal_Tourism,2026-01-15
POI_000488,Asir National Park,National Park,nature,Abha,Asir,18.0833,42.5,4.8,6400,Saudi Arabia's first national park with diverse flora and fauna,Daily: 8:00 AM - 6:00 PM,,National_Parks,2026-01-15
POI_000489,Najd Village Restaurant,Traditional Saudi Restaurant,dining,Riyadh,Riyadh,24.7136,46.6753,4.6,8900,Authentic Saudi cuisine in traditional Najdi setting,Daily: 12:00 PM - 12:00 AM,,Dining_Saudi,2026-01-15
POI_000490,The Globe Restaurant,Fine Dining,dining,Riyadh,Riyadh,24.7119,46.675,4.7,5600,Fine dining restaurant on top of Al Faisaliah Tower,Daily: 12:00 PM - 11:00 PM,,Dining_Saudi,2026-01-15
POI_000491,Albaik,Fast Food,dining,Jeddah,Makkah,21.5433,39.1728,4.8,125000,Iconic Saudi fast-food chain famous for fried chicken,Daily: 11:00 AM - 2:00 AM,,Dining_Saudi,2026-01-15
POI_000492,King Fahd International Stadium,Sports Stadium,sports,Riyadh,Riyadh,24.6864,46.7169,4.4,15000,"Largest stadium in Saudi Arabia, host of major football matches",Event-based,,Sports_Venues,2026-01-15
POI_000493,King Abdullah Sports City,Sports Complex,sports,Jeddah,Makkah,21.6666,39.1106,4.5,18500,Multi-purpose sports complex with stadium and facilities,Event-based,,Sports_Venues,2026-01-15
POI_000494,SciTech Technology Center,Science Museum,attraction,Al Khobar,Eastern Province,26.3012,50.2142,4.4,6300,Interactive science museum on the Khobar Corniche.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000495,Al Rashid Mall,Shopping Mall,shopping,Al Khobar,Eastern Province,26.3015,50.1965,4.3,8200,Major shopping and dining complex in Al Khobar.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000496,Desert Designs Park,Park,attraction,Al Khobar,Eastern Province,26.289,50.185,4.2,2100,Family park with play areas near the corniche.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000497,Al Khobar Water Tower,Landmark,attraction,Al Khobar,Eastern Province,26.2795,50.2088,4.1,1500,Iconic waterfront tower and viewpoint.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000498,Escape the Room Khobar,Entertainment,entertainment,Al Khobar,Eastern Province,26.292,50.201,4.7,3200,Popular escape-room venue in Al Khobar.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000499,Al Danah Mall,Shopping Mall,shopping,Al Khobar,Eastern Province,26.305,50.192,4.2,4500,Retail mall with international brands.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000500,Heritage Village Al Khobar,Heritage Site,attraction,Al Khobar,Eastern Province,26.284,50.205,4.0,980,Cultural heritage showcase on the Eastern coast.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000501,Al Khobar Fish Market,Market,attraction,Al Khobar,Eastern Province,26.281,50.2105,4.3,2400,Fresh seafood market by the Gulf waterfront.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000502,Prince Turki Street Park,Park,attraction,Al Khobar,Eastern Province,26.2875,50.198,4.4,1100,Green space and walking paths in central Khobar.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000503,Ajdan Walk Al Khobar,Shopping District,shopping,Al Khobar,Eastern Province,26.2965,50.1885,4.4,957,Open-air retail and dining promenade.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000504,King Abdulaziz Center for World Culture (Ithra),Cultural Center,attraction,Dammam,Eastern Province,26.3042,50.1645,4.9,7200,World-class museum and cultural hub (near Dhahran).,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000505,Dammam Corniche,Waterfront,attraction,Dammam,Eastern Province,26.434,50.103,4.5,11000,Long waterfront promenade along the Arabian Gulf.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000506,Share Al-Hob Market,Market,attraction,Dammam,Eastern Province,26.428,50.089,4.2,3400,Traditional market in central Dammam.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000507,Dammam Regional Museum,Museum,attraction,Dammam,Eastern Province,26.42,50.088,4.1,1800,Regional history and archaeology museum.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000508,Marina Mall Dammam,Shopping Mall,shopping,Dammam,Eastern Province,26.415,50.095,4.3,5600,Waterfront shopping and dining destination.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000509,Dolphin Village Dammam,Family Attraction,entertainment,Dammam,Eastern Province,26.438,50.112,4.0,2900,Family entertainment complex on the corniche.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000510,King Fahd Park Dammam,Park,attraction,Dammam,Eastern Province,26.405,50.078,4.4,4200,Large urban park with lakes and trails.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000511,Al Shatea District Beach,Beach,beach,Dammam,Eastern Province,26.441,50.118,4.2,3100,Public beach access along Dammam coast.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000512,Buraydah Dates Festival Site,Cultural Site,attraction,Buraydah,Qassim,26.359,43.981,4.6,5200,Famous dates market and festival grounds.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000513,Al Oqailat Heritage Village,Heritage Village,attraction,Buraydah,Qassim,26.342,43.965,4.4,2100,Restored Najdi heritage neighborhood.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000514,King Khalid Cultural Center,Cultural Center,attraction,Buraydah,Qassim,26.355,43.972,4.3,1800,Arts and cultural events in Buraydah.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000515,Al Nakheel Mall Buraydah,Shopping Mall,shopping,Buraydah,Qassim,26.368,43.988,4.2,6400,Major mall in Qassim region.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000516,Buraydah Museum,Museum,attraction,Buraydah,Qassim,26.351,43.97,4.1,1200,Local history and heritage exhibits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000517,Al Ahsa Park Buraydah,Park,attraction,Buraydah,Qassim,26.362,43.975,4.0,900,City park with walking paths.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000518,Qassim University Botanical Garden,Garden,nature,Buraydah,Qassim,26.348,43.958,4.3,750,Green campus gardens open to visitors.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000519,Al Bassam House,Heritage House,attraction,Buraydah,Qassim,26.357,43.968,4.5,1100,Historic merchant house museum.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000520,Buraydah Grand Mosque,Mosque,attraction,Buraydah,Qassim,26.354,43.978,4.7,3200,Central mosque and landmark.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000521,Al Qassim Walk,Promenade,attraction,Buraydah,Qassim,26.36,43.984,4.2,1500,Retail and dining walkway.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000522,Abha Dam Lake,Lake,nature,Abha,Asir,18.216,42.505,4.6,4800,Scenic reservoir and picnic area.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000523,Al Muftaha Village,Art Village,attraction,Abha,Asir,18.214,42.508,4.5,3600,Traditional arts and crafts village.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000524,Abha Palace Museum,Museum,attraction,Abha,Asir,18.218,42.502,4.3,2100,Regional heritage museum.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000525,Jabal Al Soodah Viewpoint,Viewpoint,nature,Abha,Asir,18.2738,42.3667,4.8,6200,Highest peak viewpoint in Saudi Arabia.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000526,Abha Cultural Center,Cultural Center,attraction,Abha,Asir,18.212,42.51,4.2,1400,Performing arts and exhibitions.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000527,Rijal Almaa (near Abha),Heritage Village,attraction,Abha,Asir,18.2127,42.2458,4.8,3200,UNESCO-nominated stone village in Asir mountains.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000528,Al Baha Heritage Village,Heritage Village,attraction,Al Baha,Al Baha,20.0129,41.4677,4.5,2800,Traditional highland architecture.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000529,Raghadan Forest Park,Forest Park,nature,Al Baha,Al Baha,20.018,41.472,4.6,4100,Cool mountain forest with trails.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000530,Al Baha Suspension Bridge,Landmark,attraction,Al Baha,Al Baha,20.008,41.46,4.4,1900,Scenic bridge over the Sarawat range.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000531,Al Baha Regional Museum,Museum,attraction,Al Baha,Al Baha,20.01,41.47,4.2,980,Regional culture and history.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000532,Zee Al-Ain Village,Heritage Village,attraction,Al Baha,Al Baha,19.89,41.42,4.7,3500,Famous stone village in marble hills.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000533,Al Baha Cable Car,Cable Car,attraction,Al Baha,Al Baha,20.02,41.475,4.4,2200,Cable car with mountain views.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000534,King Fahd Park Al Baha,Park,attraction,Al Baha,Al Baha,20.005,41.468,4.1,1100,Central city park.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000535,Al Baha Grand Mosque,Mosque,attraction,Al Baha,Al Baha,20.013,41.469,4.6,2400,Main city mosque.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000536,Shada Mountains,Natural Reserve,nature,Al Baha,Al Baha,19.95,41.38,4.8,1800,Dramatic granite peaks and caves.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000537,Al-Ukhdood Archaeological Site,Archaeological Site,attraction,Najran,Najran,17.48,44.13,4.7,2900,Ancient ruins and inscriptions.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000538,Al Aan Palace,Historic Palace,attraction,Najran,Najran,17.495,44.125,4.5,2100,Traditional mud-brick palace.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000539,Najran Dam Park,Park,attraction,Najran,Najran,17.5,44.135,4.2,1100,Park around Najran reservoir.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000540,Al Faisaliah Park Najran,Park,attraction,Najran,Najran,17.488,44.12,4.1,900,Family park in the city.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000541,Najran Valley Viewpoint,Viewpoint,nature,Najran,Najran,17.51,44.14,4.4,800,Panoramic valley views.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000542,Al-Maskan Heritage Market,Market,attraction,Najran,Najran,17.49,44.128,4.0,650,Local crafts and produce.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000543,Najran Fort,Historic Fort,attraction,Najran,Najran,17.494,44.126,4.3,1700,Historic fort overlooking the wadi.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000544,Saqr Park,Park,attraction,Najran,Najran,17.485,44.132,4.2,1200,Urban green space.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000545,Hima Well Cultural Area,Cultural Site,attraction,Najran,Najran,17.47,44.11,4.6,1400,Rock art and heritage trails.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000546,Farasan Islands Ferry Point,Marina,attraction,Jazan,Jazan,16.8892,42.551,4.5,3200,Gateway to the Farasan archipelago.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000547,Jazan Corniche,Waterfront,attraction,Jazan,Jazan,16.892,42.548,4.4,4100,Coastal promenade and parks.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000548,Jazan Regional Museum,Museum,attraction,Jazan,Jazan,16.888,42.555,4.2,1100,Regional heritage exhibits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000549,Al Dosariyah Island,Island,beach,Jazan,Jazan,16.91,42.52,4.6,2800,Island park near Jazan city.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000550,Jazan Economic City Beach,Beach,beach,Jazan,Jazan,16.87,42.58,4.3,1900,Red Sea beach access.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000551,Wadi Lajab,Canyon,nature,Jazan,Jazan,17.05,43.2,4.8,4500,Stunning sandstone canyon for hiking.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000552,Jazan Heritage Village,Heritage Village,attraction,Jazan,Jazan,16.885,42.552,4.1,950,Traditional southern architecture.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000553,Al Rashid Mall Jazan,Shopping Mall,shopping,Jazan,Jazan,16.895,42.545,4.0,2200,Shopping and dining complex.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000554,Mount Fayfa,Mountain,nature,Jazan,Jazan,17.28,43.05,4.7,1600,Terraced mountain villages and views.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000555,Jazan Dam Lake,Lake,nature,Jazan,Jazan,16.9,42.56,4.2,800,Reservoir recreation area.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000556,Farasan Islands Marine Reserve,Natural Reserve,nature,Farasan,Jazan,16.7029,41.9932,4.9,1850,Pristine islands with coral reefs.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000557,Beit Al Refai Museum,Museum,attraction,Farasan,Jazan,16.705,41.99,4.4,620,Heritage house on Farasan Island.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000558,Al Qassar Village,Heritage Village,attraction,Farasan,Jazan,16.71,41.985,4.5,480,Historic coral-stone village.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000559,Farasan Island Beach,Beach,beach,Farasan,Jazan,16.698,41.995,4.6,1200,White-sand beaches and snorkeling.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000560,Damsik Mangrove Forest,Nature,nature,Farasan,Jazan,16.72,42.01,4.3,350,Mangrove ecosystem tours.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000561,Farasan Old Souq,Market,attraction,Farasan,Jazan,16.704,41.992,4.2,290,Traditional island market.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000562,Roman Well Farasan,Historic Site,attraction,Farasan,Jazan,16.706,41.988,4.1,210,Ancient well archaeological site.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000563,Sajid Island,Island,beach,Farasan,Jazan,16.68,42.02,4.7,540,Nearby island for diving.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000564,Farasan Lighthouse,Landmark,attraction,Farasan,Jazan,16.7,41.997,4.0,180,Coastal navigation landmark.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000565,Turquoise Bay Farasan,Beach,beach,Farasan,Jazan,16.695,42.0,4.8,890,Crystal-clear swimming bay.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000566,Jubail Corniche,Waterfront,attraction,Al Jubail,Eastern Province,27.0174,49.6572,4.3,4500,Coastal walkway and beaches.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000567,Al Fanateer Beach,Beach,beach,Al Jubail,Eastern Province,27.02,49.65,4.4,3800,Popular family beach.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000568,Jubail Fish Market,Market,attraction,Al Jubail,Eastern Province,27.015,49.66,4.2,2100,Fresh seafood market.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000569,Galleria Mall Jubail,Shopping Mall,shopping,Al Jubail,Eastern Province,27.01,49.655,4.3,5200,Major retail destination.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000570,Jubail Industrial City Visitor Center,Visitor Center,attraction,Al Jubail,Eastern Province,27.005,49.64,4.0,800,Industrial tourism and exhibits.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000571,Deffi Park,Park,attraction,Al Jubail,Eastern Province,27.012,49.658,4.1,1500,Urban park and recreation.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
POI_000572,Al Nakheel Beach Jubail,Beach,beach,Al Jubail,Eastern Province,27.025,49.645,4.3,2900,Palm-lined public beach.,Daily: 9:00 AM - 10:00 PM,,KSA_Curated_Supplement,2026-05-19
